Species,Epoch,Age,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,Comp69,Comp70,Comp71,Comp72,Comp73,Comp74,Comp75,Comp76,Comp77,Comp78,Comp79,Comp80,Comp81,Comp82,Comp83,Comp84,Comp85
Elonichthys serratus,Mississippian,Viséan,-0.0246319294203255,0.18112966076517,0.0883259869972538,-0.00182042109091332,0.01413808274331,0.00376960060869461,-0.0100063206137588,0.00140822752460458,0.00917933463604523,-0.00282966373254712,-0.0121757229838248,0.0108728753270222,0.00283689047186595,0.0128742164881492,-0.00225730959582416,0.0182817190898201,0.000784911230082019,0.00770001198167332,-0.00077596862594912,-0.0116198637747766,-0.00577847953379394,0.0041517988381509,-0.0105801788379548,0.00388321597610886,-0.00245192259291789,-0.000202741317748691,-0.00117624561793133,-0.00434082169203596,-0.000792112655838727,0.00813737013532067,-0.00268429478305788,-0.00317299504626826,0.00594321322809062,-0.000955398224350531,0.00281912574695709,-0.000468925536699634,-0.00231742352528663,-0.00258197409651375,-0.00178187415453531,-0.00120049160668243,-0.000599731202497103,0.000334161503115823,-0.000484362239365978,4.44583256613878e-05,-0.00139740264419848,-0.000961357288745646,0.000250945841202214,-0.000578772907933477,0.000658230752927969,0.000119865706673434,-0.000175913816548737,-8.8935420131567e-05,0.000763633412941847,0.000381166175327046,0.000913779320669635,0.000627940401669397,-0.000502727478527851,-0.000508151272821537,-3.69329691750611e-05,-0.000439992230115302,-0.000443971289277848,-0.000172272832867271,0.000544543105330437,-0.000186516866391054,-0.000656043426572316,-0.000298237003245486,0.000103508038966246,0.000660780218940548,1.65134206908185e-05,0.000215528125256546,-0.000128929245051642,-8.88075156973128e-05,-4.92332468306081e-06,-0.000145556981368413,0.000199838432465493,-0.000132310541418157,-0.00029612463317565,-1.23076355182088e-05,0.000156194497394288,3.01256901660194e-05,5.28347247150374e-05,-0.000124137628110156,9.33777506582358e-05,4.9684777773793e-05,-2.27301980154957e-05
Fouldenia ischiptera,Mississippian,Tournaisian,-0.0187643943952718,-0.114797848789146,-0.0153137805151618,0.0383169273557352,-0.0538233045159937,0.00823852866845916,-0.0455996167903958,0.00525195337191667,0.0301552791376155,-0.0219069752430749,0.000644172900082783,0.00316833653046863,0.020134240064133,-0.000783648206266582,0.00128245799905733,-0.00847125273102674,-0.00905712267574662,0.00362278674108967,0.00872213915639249,0.013682410519332,0.0106917295262016,0.0110684113077899,-0.00981203863988584,-0.00747172712769859,0.0146250085804057,-0.00235986866014277,-0.000931767618737297,0.001667780145288,-0.00203624562703011,0.0044335517126476,0.00736149273406642,0.00116828529617844,-0.00617522533911518,0.00732661509930849,0.000867127115827791,-0.00326844467946223,-0.00106173570078055,0.00112230633917974,-0.000765409853889072,-0.000111683143843921,0.00132536911476224,-0.00129222269560152,0.000372517781277452,-1.85350907953761e-05,-0.0023248518879588,-0.00136798030737035,-0.00145152795073174,0.000417186894902222,0.000884393750303104,0.000704261403997559,-7.99391684025612e-05,-1.08746441565175e-05,-0.000947312729892662,0.0002408918853497,0.000434167388099076,-0.000570150636878717,0.000136691261599882,0.000374423209242121,0.000749521057166515,0.00034890130346867,0.000262200996517416,-0.000128482854110539,-0.000276216308187842,-0.000111465335728977,0.00049962776495598,0.000256687334439164,0.000261324971231297,0.000314895663409959,0.000393426645061623,0.000308517712062786,9.26010036043551e-05,-9.5600980456863e-05,-8.57461636946597e-05,5.1828801784754e-06,5.33371329672856e-05,-0.00016108078301612,2.47836501267897e-05,2.25561768882604e-05,0.000126354948465498,-1.25486910740325e-05,4.65216109986718e-05,-0.000128206980037303,2.13525843688052e-05,3.30894807100024e-05,1.76963901011203e-05
Fubarichthys copiosus,Mississippian,Serpukhovian,0.00677088285040733,-0.0437555325849172,-0.0394010646784758,0.0665527055102471,-0.00823887965883159,0.013940535188216,-0.000771352754704133,-0.0350801936822038,-4.64851298819619e-07,-0.00730900534911118,0.00686072973972428,0.00594743451902253,-0.0101462945318085,-0.00939623395329525,-0.0113049108120479,0.0107466421450779,-0.0167108329863476,0.00380819238420009,-0.0203418916701016,0.00158546539375342,-0.00245991339021182,-0.00776110974082624,-0.0122865167286318,-0.00176375176935153,-0.00900107559626795,-0.00246828526563458,0.000670504175229027,-0.0104193340618509,0.00476033517497345,0.00150802237580677,-0.00165527938726341,-0.000180101058880185,-0.00224127341315217,-0.00710505374871948,-0.00104752164546609,0.00141536394040687,0.00114337639691135,0.00150521990169285,-0.000847840225893881,-0.00024650146233578,-0.000634922073002886,0.000948935585198742,-0.002245180495182,0.00161505840688861,-0.00107287535022295,6.89058780605949e-05,7.68334368221314e-05,0.00097143418383919,0.00234241900128207,0.000509441502327556,0.000226460310371562,0.000348177954560746,-0.00080740775762903,-0.000289601946835814,-0.000313066811043498,-0.00031306660256403,0.000385117171826661,0.000815503434691247,-0.000244506129623059,0.000153603676214785,-0.000689293047155874,5.6594804136442e-05,0.000652210316267802,0.000427745989703876,0.000238000890270156,-0.000147741534358678,-0.00014944986345847,6.45108800575491e-05,2.42593332266123e-05,0.000455735004268962,0.000209816692113516,0.000125217763986153,0.000249114306765389,8.88054600132759e-05,-0.000119821652965619,4.71237549374729e-06,-0.000114703787973921,7.20524525107036e-05,-0.000111872864626296,8.40836554687126e-06,-7.07021417048457e-05,5.80851326094389e-05,1.21622678784315e-05,-7.21221881031645e-05,-4.31786076174665e-05
Ganolepis gracilis,Mississippian,Tournaisian,-0.0281256365714208,0.0082708308091989,0.0388963194965388,-0.0360126109396705,0.0447519376566882,0.0041084091085729,0.0293096388455728,-0.0161364805029326,-0.00700737644496383,-0.0123707700778709,0.00724153615143667,0.0320839771008174,-0.0038164852479467,0.0165946980190917,-0.0124115144025923,0.0103398683147254,0.00196299775713763,0.00353979161440855,-0.00868393535430549,-0.00374024025115627,0.00986380600341185,0.00810762410993841,0.00223074991303311,0.00638351011881658,-0.00231155817175154,0.00225533694919053,-0.00514796613447709,0.00899950658964828,0.00629082204969064,-0.00548254766528787,0.00404335502027284,0.000172319860931451,0.00171783684519448,-0.0019433628454517,-0.00252365941128732,-0.002146102084229,-0.000526274546220825,-0.00040061299097866,-0.00185798746708836,0.00334924774967085,-0.00148506893154053,-0.00159558999792708,0.00164900248555175,7.79435216038179e-06,-0.000286149466758598,-0.00171373305734851,0.000764985685785769,-0.00129039819027698,-0.00128034034329162,-0.00127175599989852,0.00201735807908657,0.00071873195262276,-0.000109395306504245,0.000515619139664131,0.000881262385390469,-0.000515605881593958,0.000827708536663945,0.00140578472696503,-0.000110474544214161,0.000115337758801169,-0.000698301616784226,0.000152724794924132,-9.20651195911965e-05,7.87460044287096e-05,-0.000222721701628527,0.000258143366624499,0.000165878596758231,-1.39496774774037e-05,6.99779052804772e-05,0.000163370717803678,3.49190118477138e-05,-4.41300212216888e-05,-1.55780101107885e-05,-2.56734295223666e-05,6.39966256544453e-05,0.000128297513210897,5.90452033007367e-05,3.11417750797409e-05,1.78658651520738e-05,7.90768737079698e-06,3.49453317920142e-05,5.84267138424165e-06,1.16090640422759e-05,-1.34305324872914e-05,4.63514650169165e-06
Gogosardina coatesi,Upper Devonian,Frasnian,-0.0992057181230744,-0.0571345291530665,-0.0140066620153282,-0.0272568041365458,0.0152104021616541,0.0251121063653659,0.00959265177184654,0.0251946295760316,-0.0534707442601165,-0.0198650167607503,-0.00059306248481408,-0.00641642420433227,-0.00786072007199014,-0.0210722321895879,0.00293530889454441,0.00545207794566294,-0.0123403210732606,0.00540850105576494,0.00818256400220024,0.00756696912445396,0.0059096561835561,0.00402524980239951,0.0047776900370575,-0.00134114620952847,-0.00238508164826055,0.00338905481378761,-0.00338213989959817,-0.00264095020344437,-0.00251764770102499,0.00420306611504328,0.00120568222966147,0.000242676320614047,0.00131935470342158,0.00106886410433861,0.000494819989930956,0.00112692975778337,0.00156006401813131,-0.00433137582015039,-0.000444047946640558,0.00218122056520128,0.0020136714926717,0.0018436580879752,-0.000276019480732034,-5.17976901349234e-05,0.00114202722064811,-0.000122895382826275,0.000649706788589869,0.0012436718629532,-0.000192954769327858,-3.85668089428426e-06,2.52484731725396e-06,-0.000524650906460822,0.000871874050842624,-2.40247679863786e-05,-0.000465694053914915,-0.000543974047547979,-4.98427855068935e-05,-0.000692256134196459,6.25680436265076e-06,0.000625236620698207,-0.000978425388331674,-0.000151424270875613,-0.000453550593973886,-0.000565269197998661,-0.000171737822896869,-8.8187670443721e-05,-4.68837261224672e-05,0.000256471484079155,-9.09028806326652e-05,0.000479833795284523,0.000306860628760934,-0.000506307604740253,-9.71126347329477e-05,2.10555394344517e-05,-7.86682061511387e-05,5.94749717697349e-05,5.56887950555544e-05,0.00019734271296273,-6.11127113198725e-05,5.31456074868693e-06,9.19728885722757e-05,3.2483345450332e-05,-1.6544233642717e-05,-3.78873203080962e-05,8.95846272295024e-05
Gonatodus punctatus,Mississippian,Viséan,0.00652183095261231,0.112300715620814,-0.00887248927035108,0.033307642342662,0.0400417650360424,-0.0118101278525055,-0.0310817732028954,-0.00148766896324152,-0.0145969616989087,-0.000529625423760548,0.0264592551680557,-0.010817475691091,-0.0163365025241575,-0.00718725690953233,-0.0111724326151054,0.00826047784108038,0.0130158064854481,0.00304943844726931,-0.00270045898226631,0.0072984393410639,-0.000321350653122903,-0.00402380855763466,0.000886871112010495,0.00903690271523903,-0.00635566931763838,0.00498912635874774,0.0112355638482833,-0.00138983721326106,0.00561131771097726,0.0045718136316508,0.00278784500845498,0.00195513428135572,0.00297354606882159,0.00272428228940388,0.00532841307114307,-0.000210237901980309,-0.000410425956864563,-0.00157241656678533,-0.000363358980327799,0.00407156803148128,0.00115559362501955,0.000422191116630197,0.00114542794288864,-0.00152657615699889,-0.000400441516389238,0.000678900113329643,-0.000130808411723767,0.000263759674518074,-0.000157602784661692,-0.000373954345486678,0.000381842962824972,-0.000262260081092364,-0.000477003785571384,-0.000388053680930695,-0.000701811303043042,0.000172423188208867,0.000236939179926117,0.000143583835596039,-0.00024952118865218,0.000355411239023774,0.00059385794381177,0.000572313563670065,0.000247635899046213,7.97577241867613e-07,0.000399329862776791,-1.91458802125464e-05,0.000309751017347975,-0.000344629653942825,-0.000413911076274288,0.00029493593204954,-0.000213133354897075,-0.000245855415168189,0.000338365950441054,5.19597531869136e-05,0.000193399540584562,-0.000320793900272012,-8.0988355354745e-05,-3.39617233220093e-05,0.000256880382813927,-6.2242533989313e-06,-6.70160776583678e-05,5.33959056582189e-05,-7.18695232183285e-05,6.08454176899718e-05,2.84316383694432e-05
Gyrolepidotus microlepis,Mississippian,Tournaisian,-0.0394110420942091,-0.125031947098849,0.00788320285859422,-0.0078754091619962,0.0273734144513478,0.0153370401597188,0.065659311095513,0.0303617042575016,-0.012237911360947,0.0029744362015071,-0.0220928567376022,0.0289212733966511,0.00184009974683269,0.00484889587902307,0.00899582675858367,0.0145576287210958,0.000324953013293482,0.000660993942740023,-0.0136957275223732,0.00901261660366237,-0.0162410156870039,0.00567447401001525,-0.00560556440581209,-0.010027239093757,-0.00301407167797591,0.00388470002699442,-0.00153078889487581,-0.00143247819640911,-0.000190366882064728,0.00761802762359598,0.00783968180636326,0.000866737501275662,-0.00117709119920117,0.000903210956274237,-0.00169780057280615,-0.00474855220753511,-0.000890600612783529,0.00314082972915373,-0.000112786855951451,0.000725643700222651,-0.00197618361502895,-0.000333342622436568,0.000839411492995774,0.000612864826969003,-0.000396326691661627,0.00216438282370166,-0.000875119186690771,0.00051134039848542,0.000351662928825687,-0.000927963691069226,0.000798455821999591,0.000675990043314233,0.000448560174778256,0.00039523928315741,-0.000183891654325637,-0.001406242613304,-0.00114056973374653,-0.000524595864202623,-0.000223011455899007,-0.000639359777004562,0.000350477701396161,0.000404545361097181,0.000441260945909822,-0.000553737124538933,-5.49619724000386e-05,4.26520501025312e-05,-0.000271604826989584,9.76974416192168e-05,-2.63939841896588e-05,-0.000117374723520822,1.36016750780822e-05,0.000113498685494101,1.75464173890348e-05,7.26202815878334e-05,0.000139025212708032,-0.000106372413938788,8.82695653422586e-05,1.24985436823179e-05,2.36320097278875e-05,-3.5277707568421e-05,-4.26213549858108e-05,6.22018491416641e-05,-4.03726343846142e-05,1.46252899784467e-05,1.76464521840088e-05
Gyrolepidotus schmidti,Mississippian,Tournaisian,-0.00645832571093039,-0.162469435972801,0.0439515175328842,-0.00532750804733392,0.0222219003658469,-0.00272709999973087,0.0750789731958033,0.00059515605846641,-0.0050819461087525,0.0173025963754038,-0.0111058602550357,0.0284774155166528,0.00112940028116971,0.0061955418605325,0.000889337904935113,0.00634814249319903,-0.0105806997269349,-0.00362562864666333,-0.00758908448838045,0.00703119410103018,-0.0184038956874597,0.0128651204287233,-0.012199001141615,0.00156691543578167,-0.00100503587419664,-0.00122364994160165,0.00605905249331269,-0.00105948389670377,-0.000423614532076847,0.000386182601996378,0.00455743882313903,0.00373766668246762,-0.00364675509736397,-0.000802588248764321,-0.00471841235108417,0.00399696753617659,-0.000493504617847378,-0.000433027247543466,0.00106418447979023,-0.00139651128423439,0.00411211993964856,0.000558554807525441,0.000827235331764622,0.000473760218193142,-0.000824401165553032,0.000557523194618947,0.00073972404593471,-2.48882907634667e-06,-9.90076769551518e-05,0.00093800636368007,0.000347038011036857,-0.000239750790185207,0.00021792058265305,0.000217203384117987,0.000403316969138358,0.0013485653356551,-1.99613133220738e-05,-0.000362874009408884,-0.000489092669302414,3.96691388422569e-05,-0.000383661949854147,-0.000290471348992736,-0.000544980195017897,0.000607096260979937,6.06125398090866e-05,0.000337099096585419,-2.90803763810013e-05,-0.000361937312482929,-0.000242879897570045,0.000124533589572406,-0.000221131326841958,-1.18538731419806e-05,9.70340274959387e-05,-7.4376611799196e-05,-2.03032314917845e-05,-0.000118777726966854,0.000134837349482798,-2.99453954827504e-05,0.000104171142344911,0.000105114044585541,-9.6226889462891e-05,-0.000115637324352246,4.96445287512673e-05,2.84805398210492e-05,3.52148429125716e-05
Haplolepis corrugata,Pennsylvanian,Moscovian,0.109014390427742,-0.108265204996311,0.0355351836610079,0.0372493738667488,0.0512051038919571,-0.0472529575890539,0.0118080922502638,-0.0254797011505907,-0.00195980970139088,0.0124667251135898,0.0292793160265133,0.00746360979121294,-0.0219977920889374,0.00957182025701312,-0.0166210219913862,0.00809803471945519,0.000613221037860461,-0.00971044733025721,0.022339344990341,0.000603905930542404,-0.00390475856500108,0.000159953495509756,-0.000846268404777327,-0.00793512633727913,0.0101018255947658,0.00159618775175569,-0.00385279908527845,0.0132781179063645,0.00378137220288816,0.00408373412777984,-0.00773273532154349,0.00766179875031591,-0.0116163117606269,0.00197467902651447,-0.00068548470240516,0.000243023750472342,0.00123317703706387,0.000474966401370329,-0.000763987256316901,-0.00156518869634589,-0.00318353237631943,0.00134612533076736,0.000152079169145352,0.000337081839048016,-0.000462856952575951,-0.00187340772628921,0.000691087657476831,0.000491624978957394,-0.000959680091894531,-0.000702886779686672,-0.00137641649376799,-0.000685703498227741,-0.000482099383844565,9.02885396112264e-06,7.20385263696791e-05,-0.000108574050271787,0.000255578395744471,-0.000357512008147263,0.000120198605149904,-7.49458664385528e-05,-0.000414974348473905,0.000235553364575834,0.000533096119814426,-0.000285284769687925,-0.000163550929456775,-0.00025974064235576,-0.000222198768030559,-0.000181132787200957,-0.000120220118235455,-4.15943876484167e-05,1.23559962626201e-05,-1.94053745785723e-05,0.000223356398274835,-1.44062762766003e-07,-7.14452376273117e-05,4.99010462743715e-05,-1.80735368054443e-05,0.0001154658955571,2.15115496284392e-05,-7.44027778488542e-05,-8.28099934557331e-05,-0.000140725640771246,-7.50459722714089e-05,7.03324749318124e-05,5.74968482398028e-06
Holurus parki,Mississippian,Viséan,-0.0217831617795938,-0.0695930934844595,-0.0505164508463782,0.00644789270588139,-0.0167893047806437,0.0179134502456796,-0.00455071579721803,-0.0220350614177742,0.00582516154187593,-0.00145233934630082,-0.0538662374904831,0.00175778453875325,0.016980132593549,-0.0151911925339894,-0.00765832443482395,0.0181806019113016,-0.00388105240240919,0.0122158139652522,0.00197223762641718,-0.00991747263017657,-0.00924735756953464,-0.0131207936896232,-0.00928900344111806,-0.0108634108722657,0.00323409840686968,-0.0194183632170846,0.00777238733894517,-0.00282802246720208,-0.0096882275906544,-0.00864853546775921,0.0032664289369013,0.00334784319629473,0.00583884749490006,0.00384583593303195,0.00081703563175196,0.00646804693655602,0.00285658085768634,0.00250451604528147,-0.000559309459297495,0.000650182496699506,-0.00201754614250681,-0.00106107321174962,0.000472199711660643,-0.000776659033480083,0.000518022107776676,0.000612746238357773,0.000319643171875618,-0.000202182732609304,-0.000745290135187469,-0.000452666424735237,-0.000431991687892062,0.000212463119309205,0.000876836368954912,0.000637970068045422,3.73401331689794e-05,-0.000221132207891936,0.000237685251875069,-3.02217699927326e-05,0.000237065331652256,0.000193748173921042,0.00032094529103845,0.00018405833918935,0.000188606512872112,0.000190056674360988,2.26218637961741e-05,1.94372936604669e-05,0.000178932600879275,-0.000190185590206479,-0.000214059421254548,0.000347954848629476,8.65660331947069e-05,3.30124446382636e-05,8.17587549526736e-05,0.000115435800611737,3.56965186436596e-05,0.0002597315217944,-0.000197007494657493,-6.22219410107745e-05,9.40779533663268e-05,-9.5018073747959e-05,8.89983934992265e-05,-0.000129555087450226,-7.26808266531295e-05,-4.3280447569083e-05,2.60171319277563e-05
Howqualepis rostridens,Upper Devonian,Frasnian,-0.141537656849542,0.0146524732780891,-0.0939735822869741,-0.0135968167834605,-0.0493089868062704,-0.04336307536025,-0.0135049829421159,-0.0107594503246087,-0.0140246293841417,0.0290679039464713,0.0309385211568998,0.000466716452502213,0.00378769839562741,0.0102115426740272,0.0182339664949376,-0.0233704827483634,0.0160600657351237,0.00488449879570508,0.00317888321510716,-0.00192817600455409,-0.0183267007780458,0.0102422024021727,-0.00431713042259226,0.000305048282968292,-0.00788368955662009,-0.0159289231514814,-0.00644606240602586,0.0061518358099402,0.000174682954307869,0.00396247778235812,-0.00219776429182635,-0.0011492435032974,0.00177982933522145,0.00338394185421763,-0.000847537707696793,0.00175246089231278,-0.0010519422367361,-0.00249585141951052,0.000901350639031751,0.000931883311271241,0.000718995699518333,-0.00151503393086228,-5.69863852924715e-05,0.00239064126160144,0.00191860238938694,0.0017947755864055,-5.46883454707721e-05,-5.21311513940264e-07,-0.000359858340202878,-0.000158272491973043,-0.000524277726451082,2.1826665132961e-05,0.000496935740942368,-0.00043122953661922,0.00033798120522175,0.000162856136268017,0.000163303726103417,0.000727209219496839,-0.000193085210681375,-0.000154830321855514,-0.000427958243286782,-9.66177857732142e-05,0.000522876884874895,-0.000355649987078397,0.000252179601240188,0.000174184848112067,2.48347726776732e-05,7.02527292293493e-05,0.000439990236742136,-6.73298408068249e-05,-2.64744731149018e-05,-0.000347179094091346,0.000101245377730715,0.00019851448271368,1.71123485116461e-06,-0.000152143657173055,7.12380805231943e-05,-0.000219600593390439,-1.9189114484729e-05,-0.000117739363124915,-4.28960871611764e-05,-9.60670815474995e-05,1.28905123452069e-07,-9.99358935055937e-05,-3.25922083285747e-05
Kalops diophrys,Mississippian,Serpukhovian,-0.0813572195128722,0.0411800772384731,-0.0111962584151444,0.0168107383916311,0.00714892808946616,-0.029411949702295,-0.0121028707621057,-0.0190480437923264,0.00700697045563629,0.00291965409328566,0.0244587329440869,0.0132641449987377,-0.0132429392371097,0.0213670944118423,0.00276978446028837,0.0149922041018916,-0.0163930241518996,0.00523705522402823,0.00895210101671495,0.0136545723018473,0.0162209677691135,0.00177282437890066,0.00610076908222432,-0.00271316348233227,-0.00232549099202684,0.00133810080361259,0.00421956344311556,-0.0068724322176862,0.00203193350110935,-0.00791829677548386,0.000555464899988687,-0.00340322421406791,0.000701994898816351,0.00392841061377064,-0.00266031258319962,0.00162276253704781,-0.00164929533035808,0.00189908897766531,-0.000318013532829083,-0.00225625039312134,-0.00116719808659752,-0.00308073075005044,-0.00167924046953769,0.000599202909844004,3.39711878279561e-05,0.00166171171310849,-0.00123421929085003,0.00105575550907847,-0.000344334952448973,-0.000147645337208371,0.000309274488884997,-0.000276776232884957,0.00111739127639651,-0.000909561972329494,0.000489170138352781,0.000504359259228936,0.000353528106740306,2.8047408974937e-05,0.000548624985415956,-0.000102070698538415,0.000278035100098384,0.000356751483548988,7.62611029295244e-05,-0.00027414051712298,0.000144998133699357,9.38873665093306e-06,-0.000143348519436737,-3.67676747383666e-05,-0.000372599026022906,0.000130940582851911,0.000205162883246143,-0.000159539588311912,-0.000126479821770584,-0.000467783115641008,0.00020815092917253,0.000161582634998195,5.42786035587059e-05,5.75236273759885e-05,-7.15689422155397e-05,4.11036224742316e-05,-0.000197122579330498,-1.62985374786077e-06,7.66295824120766e-05,3.5965236254385e-06,-2.68031401451881e-06
Kalops monophrys,Mississippian,Serpukhovian,-0.0953366028561054,0.0325363550571686,0.0069718986551403,0.0656630021176627,0.0300606348076571,-0.04071622281667,-0.0495378080890592,-0.0324748196411528,0.0104908700997376,-0.0206087370617465,0.0016538979867274,0.0261310944310229,0.00752591228831085,0.0205446887866248,0.00238674553439234,-0.00498480966841314,-0.0121650092064553,-0.00562619553785488,-0.0164544721820948,0.00764485906172781,0.0134332928313583,-0.00724549202730236,0.0060630169780652,-0.0116560311186326,-0.0172065533801571,-7.26365806491533e-05,-0.0101484672101724,-0.000660155461232061,0.000587275232701189,-0.00668011214852948,-0.0032190167065499,-0.00616906902790528,-0.000699550643081123,0.0016806630768754,-0.00273032581698798,-0.000715888068087492,-0.000400802375741455,-0.00011175156160037,-0.00324080147352201,-0.00234804378938796,0.000276792582345047,0.00259190285706648,0.000796378484120243,0.000135616022910077,-0.00042818332009713,0.000676199629613802,-0.000290208909924803,-0.000213548716003185,0.000201112817379275,-0.000625342284369784,4.09787361193657e-05,0.000124039672278238,0.000769498134067366,0.000333644385463925,0.000339804915959565,0.000637147824408467,3.70153856691165e-05,-0.000268252570558381,-0.000176469859896329,-2.55789556737168e-05,0.000208437982934478,-0.000155745049863778,6.01537973139151e-05,0.000129289396575203,6.94796247489285e-05,-0.000284400800601279,0.00022209266901328,-2.0138741624194e-05,0.000200797087868419,4.69936842610104e-05,-0.000159908693706752,5.32235552607942e-05,-0.000198069524567907,0.000276648225865234,-0.000168778285250768,-0.000158899461059008,0.000125664172372618,-1.49296322180054e-05,-3.36763657353641e-05,6.24086604749049e-05,2.31631016765843e-05,-2.05934170252519e-05,-0.000200437677837676,3.27580263920399e-05,0.000159923703937619
Lambeia pectinatus,Mississippian,Tournaisian,-0.0721044687014842,-0.0569386189685506,-0.0478000862166915,-0.0621153871632976,-0.0688386162846599,-0.0238290964991398,0.0123546830697484,-0.0907996891874611,0.00345503176357062,0.0115101927550134,0.0240996583535528,0.00891307327816792,0.00778954531179065,0.0276274188124126,0.010872186116341,0.00971614842786019,0.0235031208296981,-0.00983773914150578,-0.00464575655497826,-0.0133242031189364,0.00104454868092006,-0.0114822221080148,0.0147121335271536,-0.00458624963629945,0.00453001754590125,-0.010829075817618,-0.010520568840379,-0.00605819141559995,-0.000919319668748877,0.0041705386792688,0.0107355612680234,0.00479809580711727,0.00356180761375281,-0.00423629260991148,0.00540727895823872,-0.00688176028264692,0.00113315040842049,-0.000892051613024867,0.000145741936926176,-0.00141273217731665,0.000389633287501629,0.000526057136451899,-0.000691300884337994,-0.00169797578856055,0.000238399170263993,-0.000624867788851133,2.7075854829463e-05,0.00156072951016774,-0.000590372637411266,0.00146494801038101,0.000458613609907401,-0.000135564065587448,0.000208960702421744,0.00012341766018656,0.000345638111720985,-0.000114226046496362,6.12840753183748e-08,-0.000235214259128053,-0.000180219301542603,0.00064273920437196,-4.54109094373337e-05,0.000143362117227237,0.000327973393458813,0.000155539920665866,1.46110759049723e-05,-9.09938165037593e-05,-0.000106339098088127,-7.24156873862863e-05,-0.000210935550778181,-0.000135830705212442,-4.05707052877249e-05,1.76891340618838e-05,-0.000100304381872632,4.82992404072312e-05,-5.32164465991876e-05,4.83915454373417e-05,6.66466257277591e-05,1.04342363073869e-05,8.73401528581142e-05,9.40497233586275e-05,8.81126410769346e-06,-1.62624537652484e-05,4.67893497785687e-05,-1.86753732990805e-05,1.87269762972994e-05
Limnomis delaneyi,Upper Devonian,Famennian,-0.091610042535358,-0.0205067867518326,-0.045182327632056,0.0534312258622063,-0.01130724219156,0.0275460492502324,-0.0201010873100924,0.0343307309853855,0.0179061523181371,0.0236087859778798,0.0254207109785629,-0.000948420712248679,0.000588044373366673,0.00883698985573746,0.00437466809718717,0.0187286307955031,0.00969067390761137,0.0148829379009288,0.00212379215220742,-0.00399912919791731,0.00221149110289264,0.00234211564096358,-0.0221512197886567,-0.000880667723166591,0.000556620541245502,0.0107317814379208,0.00645726035697765,-0.00536947192122781,0.00597240548984244,0.00475299085113734,-0.00144724502770233,0.00333631829466386,-1.09600388219553e-05,-0.00601129936154201,0.00608239337418573,0.00432034794667583,0.00419444802025864,0.0010680638707246,0.000499253248081778,-0.00154143160019453,-0.00212113205799963,0.00104237068420692,0.00274474052540853,0.00020835085245293,0.00104539692101924,0.000850144742391067,-0.000182582275488706,-0.000598926736273339,-0.000842186755380711,-0.000378012861624653,0.000423217171544464,-0.000472259910345139,-0.000473553821512837,8.49107280911608e-05,0.000416409852186153,0.000383665073823618,-0.000354712812336458,0.000161003824907698,0.000233545782086252,0.000779756728805188,-8.86229498193781e-05,-4.74116875072192e-05,-0.000252618575569636,-0.000147227160130513,0.000503283388264318,-0.00053385762084775,-0.000215137738279394,0.000181872355624937,0.000107998132627949,-0.000145797310393537,4.56860081496462e-05,0.000148676744060533,-0.000200813464241279,9.4185770813543e-06,0.000240197703327279,-4.90688393118069e-06,0.000173449057602974,-3.15200184967863e-05,-9.93600614925651e-05,0.000118259609367249,7.47718380297408e-05,-2.75040753646625e-05,7.50758576977787e-06,-6.04225928891415e-05,3.21644099954079e-05
