Species,Epoch,Age,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,Comp69,Comp70,Comp71,Comp72,Comp73,Comp74,Comp75,Comp76,Comp77,Comp78,Comp79,Comp80,Comp81,Comp82,Comp83
Elonichthys pulcherrimus,Upper Devonian,Famennian,0.0552031705076528,-0.0851919905358553,-0.0056296392689156,0.00208567741738514,0.0303087928262196,-0.0173175726118652,0.0368406136613273,0.0111064827294182,0.0192231480845735,-0.0110308889239881,2.65795373716526e-05,0.00932604254945531,-0.020938764041617,0.00584845481810331,0.0119217966537075,0.00840382248087684,-0.00265772548944491,-0.00802116891870833,-0.00404009020549206,-0.00238305923444192,-0.00534621726201005,0.00694226162242008,-0.00727678058212314,-0.00160482739397294,-0.00328760951588429,-0.00115219348897661,0.00220610766681705,0.0058115148133917,0.00614576485831252,-0.00396742102054673,-0.00143160602761886,0.0069957548970009,-0.00378640761588218,0.00227660837796506,-0.00526873863900048,0.000278295274057323,-0.00170827770360803,0.00306393550762997,-0.00205709816259503,0.00116526926387051,-0.00125752345130666,-0.00328421349729788,0.00124859250042923,0.00304029475950375,-0.000256935124080975,0.00364172091176013,7.02198446587058e-06,-0.00169574553180333,-0.00873644628094464,0.00402769609912487,0.000394587475834016,-0.00278165972526197,-0.00289787016110743,-0.00356709866248222,-0.000268731334249566,0.00694352400689026,8.93564950532064e-05,-0.0023147241200175,-0.00103090322963219,-0.000596897090448683,0.00352681691179438,-0.000606453345339958,-0.00386187800090626,-0.00102815395673505,0.000965477449822634,-0.00199685685422703,-0.00188412972301056,-0.00178837410651789,0.000226244345566029,0.000949497973859704,-0.000640509820096488,-0.00145928665838389,0.00033140628663286,4.83176762432983e-05,0.00100856643075679,-0.00211070735279096,-0.000158478400247982,0.000575908862875802,0.000152662052267683,0.00117717579622548,0.00070721979572437,0.000582668896493437,-0.00106016518368026
Elonichthys robisoni,Mississippian,Viséan,0.0200110895435666,-0.000898574092724101,0.0508769539791378,-0.00883379688504862,0.0133386823904815,0.0282852155032926,-0.0182501784953685,0.0102874526298084,-0.041142754950405,-0.0104201212336027,-0.0214613725850036,0.0154518290225448,0.0112511178624157,-0.0221740860965602,0.0330348569352666,-0.00940438219841033,-0.019326651174507,-0.00251516591031607,-0.0015069947785228,-0.000127944520049598,-0.0092837142950689,0.000492674908451145,0.00975626313754378,0.00420297539329983,-0.00529150852617276,-0.00110137198040214,0.00751267639851303,0.00691872210060009,0.00880880725457546,-0.00560284835640156,-0.000470523902279376,-0.000654785233755356,-0.000929455174044839,0.0014019748362146,0.00615523098637172,-0.00157043267054134,0.00493950388788453,0.00364726282690712,0.000927562062651825,0.00518457672232934,0.00121116165383985,0.00511129795776463,0.00117895693997855,-0.00255143767235643,0.00389965242297733,0.000898947329833274,0.00340781512997374,0.00204480296914307,-0.00137571248543079,0.00720203618098065,0.00316672447134411,0.00100107795895416,-0.00192126191144443,0.00221949616834075,-0.000277372694943046,0.000778082758129157,0.00308933301131012,0.00138405771742582,0.00479629053000026,0.00101196626461896,-0.00249496813171045,0.000593607215537295,0.00124281406935634,-0.00213697499851795,0.003198408842322,0.0019230134787023,-0.0012811704114493,-0.00175934324408681,0.000982988969327147,0.00032430680323969,1.26394485653494e-05,0.000988246687122506,0.000980185591845829,0.000485740411764374,-0.000416063734882423,0.000299964542843215,-0.000365632405422492,-0.00226357019707814,-0.000710245699793751,-3.02974755585447e-06,0.000725474187629429,0.00124852669488825,0.000290664295497154
Elonichthys serratus,Mississippian,Viséan,-0.103326077180725,-0.0555949838375242,-0.0120345816064593,-0.0328365711231572,0.0524843743460996,-0.00155091509999189,-0.0197305430308081,-0.0196694351123823,-0.00251078381624077,-0.0091309748409936,-0.00353603361863353,-0.0228526611762771,-0.00522703139648624,0.00727935340370774,-0.00897097048031927,0.00154752726427436,0.000551787317278733,-0.0115538509303077,-0.00715517376505746,0.00462570236924184,0.00945126225774148,-0.00530292679687366,-0.00338746920196619,0.018482205448397,-0.0146306373358681,-0.00997804634413242,0.00294687486211994,-0.00783694196887699,0.00251432281221033,-0.0054527658680681,0.0017073383081396,-0.0015471092704153,-0.00283534034567644,0.00582248737098101,-0.000832235736479893,-0.00163898163556718,0.00348720646346241,0.00169069750908816,-0.00573138984449175,-0.00418710616438723,0.00068089973253093,-0.00132543562106155,0.00372859636947504,-0.00126141403375416,-0.00491241736824207,-0.00321069781194619,0.00162579891774348,0.00472962199835805,-0.00190103996485772,0.00129162171473517,0.00444307852653143,-0.00279992755330924,0.0038242154169975,0.00057733526298131,0.00142268002648788,0.0017663881625299,-0.00109391105490643,0.0014748752751369,-0.00386367240163282,-0.000266788013834351,-0.00264909141785346,0.000345102902334791,-0.00140934468818984,-0.00326538859728906,0.00231610077085173,-0.00103170956474816,0.0017624702135739,0.00027272741867159,0.000386855865625582,-0.00409575291691135,0.00120286649220181,-0.00135615909519111,-0.00130127414559609,0.000475890157862195,0.000329126659484932,0.000616146784967751,0.000423905325595708,0.000348599371143583,0.000460739908898806,0.000495953235976668,-0.000122345095170163,0.000388989511254291,0.00136462548301853
Fouldenia ischiptera,Mississippian,Tournaisian,-0.042423665561878,0.0349924693297226,-0.0614015599656361,0.0497106647908635,0.0168997228704427,-0.0120911627876706,-0.0236103104097856,0.030107533444518,0.0182506506853393,0.0444923177727682,0.0138601663713572,-0.0204074585982246,0.00249131236718503,-0.00379368760360238,-0.00171235762284037,0.0147127527141232,-0.0502649572945231,0.0107975328179453,0.0136030067926773,-0.0293178545160625,0.00950160612594186,-0.0139077536650227,-0.00423037035316114,-0.00131346978690377,-0.0026498795621761,0.00740542458156404,-0.0116600623589594,0.000423110326862666,0.0077772458308176,0.0111102768810516,0.0130462948341313,-0.00164077805187186,-0.00705094666463745,-0.0136660739822971,0.00105705564685572,-0.00224166002174801,-0.00567896031643752,-0.00793658098255839,-0.000220281043546774,-0.00689249840602939,0.00750175920632841,-0.00630440371064761,-0.00536086521540172,0.00517632020337051,0.00390086765832926,-0.00373992699664381,-0.00283402183627528,0.00514906947178619,-0.00195334625109498,0.00382374618413082,0.0022065235951684,0.00329797677271068,0.000958141510104468,-0.00152436098271914,-0.000286547014026122,-0.000583144279351047,0.000644945283049547,-0.000348333779077359,-0.00141254563709412,-0.00109211648540535,0.00075949586727298,-0.000877206608472849,0.000400083396803653,-0.00145057275192319,-0.000302025579635639,0.00067826153230341,0.00125381769390857,-0.000357534941778795,0.000277049615586705,0.00057227003396228,0.000738846105710157,5.01161879562329e-05,-0.000280546044593117,-0.000500613458378482,-4.48379185497141e-05,-0.000264581224466623,-0.000435472037843928,-0.000543950683860977,-0.000767680557898517,0.000126672232890654,4.28715225217485e-05,0.000374902977572286,6.24273927811392e-06
Frederichthys musadentatus,Mississippian,Serpukhovian,0.162850063895247,-0.0452736471815461,0.0184418844727304,-0.00895199677090933,0.0453500291180993,-0.00839548929341995,0.0758726035623512,-0.0069283189508811,0.0226753975202812,-0.0198887234466701,-0.00669957478700272,0.0207143683938934,-0.0528357772486213,0.00808338390201414,-0.0157302136217454,-0.0300185034021837,-0.00274823396465894,-0.00265103178954141,0.00641501538204053,0.0029424330011954,0.00764435155187525,-0.0133134497511887,-0.00786556801339179,-0.0059745514941587,0.004625827143391,-0.00970695321398,-0.00699508069564374,0.0013246730427246,0.00488753734366243,0.0127459910307661,-0.00345871359422549,0.00484690130155574,-0.00634362641959403,0.000569440759870775,-0.00156164962830986,0.000823594075487108,0.00413128154301432,-0.000137809340898782,0.0051857881508514,0.00119567030811389,-0.0035736598920621,0.00361461117175098,-0.00270219222258081,0.00722330355963607,-0.00155512057653095,-0.00623432109499045,-0.00575009178927114,-0.00352581103352633,0.00503579372500699,0.000255710106282244,0.00540845709226597,-0.00229645406948946,0.00109362439680569,0.000957825303232944,0.000303462320330809,-0.00309784175817062,0.00135428574604526,-0.00249486478677661,0.00188928529670767,-0.00307115641419801,-0.00165571210556471,0.00160699958418743,-0.00149525280674854,-0.00028932551528063,0.00107973928258093,-0.00209113053025713,-0.000411224130513891,8.78344376961874e-05,0.000837044008508944,0.00148552270074515,-0.000573584622788226,0.000947261501304255,-0.000646524679038771,0.000503844065717466,0.000653963336234029,0.00121445181614278,0.000310997323287998,-0.000920808807084639,0.000654959533974007,0.000996108892677627,7.97019074552293e-05,-0.000140195561860585,0.000302751584939171
Fubarichthys copiosus,Mississippian,Serpukhovian,-0.0944178008261919,-0.0393857857446747,0.0641703142161994,-0.0750340970438962,-0.0463449419572609,-0.0264436189137887,-0.00823750674693215,0.0145827692191221,-0.0138001024558313,0.0333323573779762,0.0233282718319772,0.00809561609293691,-0.0332631388224125,0.017945113667707,-0.00932619623059969,0.000213436512915304,0.00332854637685229,-0.0125142959142295,-0.0410321379366982,0.00316801993730417,-0.000620454988023213,-0.0101970244167265,0.000613442213679424,0.00686332774063645,-0.00393387462208768,-0.0125837971277355,-0.0048459383989197,0.00637783307670899,0.00154151635981254,-0.0036065524048531,0.00380100883012052,-0.00825975824885188,0.00176773257117498,0.00258589448602821,-0.00425445877264629,0.00070280244959568,-0.0090855326094455,0.00333984852375564,-2.2438104960669e-05,0.00172000109084035,0.00166454578785735,-0.00690877235541983,0.0083814323742942,0.00670954969840961,-0.00629824401496285,0.00182321164918019,0.00131536167550037,0.00270279142836402,0.00313187100736987,-0.00150203164736624,-0.000205388495895636,0.00760304446176067,-0.00222717007755404,0.000323127662705719,-0.00432795060325176,-0.000134263595724539,-9.13356409332789e-05,0.000714320344846144,0.00386881219262937,-0.00157496257754878,0.00254124469371214,-0.00141831806659741,3.57366987647597e-05,-0.000403534677203288,0.000473087188157862,-6.77255565516033e-05,0.000633092768335084,-0.00100439781248999,0.000624061477200362,0.000624419246355787,-7.10970323499471e-05,-0.000172398871122122,-0.00114653611183038,0.000857913157037724,-0.000241271880988983,0.00074651184892715,-0.000474060749005913,0.000190426696479708,-0.000131985408307447,-0.000579114764434001,0.000231408771020503,-0.000360054038165475,0.000110414220799787
Gonatodus punctatus,Mississippian,Viséan,0.106577774697615,-0.0382289207973719,0.043273605867866,-0.0170912717072633,0.0167068656579668,0.0136981618794514,0.0391572094731891,0.0214073662104407,-0.0270236570093702,-0.0479060005640373,0.00314842004942698,0.0225404469074894,0.0332656348374633,0.00485673241944471,-0.00258609294139498,-0.0154464245548197,0.00843034688361214,-0.00971589121741995,-7.05232041041349e-05,0.0104342031166932,-0.00360150039808486,0.00180009937099265,-0.0142163235744366,0.00646077951905066,-0.0144541792790897,0.00255678672009477,-0.00361111570997479,0.000993395598658982,0.010513055861091,0.00236116045524793,-0.000753754229621236,-0.00491990332123194,0.00137333323486177,-0.00730524833471901,0.0040312789577849,0.00491479945449399,-0.00571359943025937,0.00233532636023033,0.00366232254387758,0.000323123579869834,0.00232115059920039,-0.000642516347080483,-0.00215734980418273,0.00147363041241515,0.00512862254708437,0.00200457310373017,-0.00130387885408241,-0.00122128231361661,-0.00220775503129272,0.00313120904937597,0.00344452349660371,0.00217114194096235,-0.00513699095228164,0.00194782927840373,-0.00297637333532196,-0.00305689848518959,-0.00163818313239064,-0.00399267348577595,-0.00225109242334603,0.000534569095068554,0.00039275433054608,-0.00172799756497318,-0.000859411750051462,0.00227647823385937,-0.00278036950686822,0.000475393854041448,0.000173242749131177,-0.000408501364145928,-0.000138516583636379,-0.00284745166774019,-0.00116877540306433,-0.000661973768628888,0.00157795427534184,-0.000412560151149929,-0.00228417072162152,0.000774635223166026,0.000490665803775056,0.000900558079056186,0.000383454363680479,0.00034387210126676,0.000114249545490997,0.000167386162768818,0.000887862713660726
Guildayichthys carnegiei,Mississippian,Serpukhovian,0.344172788811568,0.0744607013639108,-0.0113579566889889,-0.0769455675620059,0.0214846385923493,-0.130542630277318,-0.000214309994903573,0.0230081179745618,-0.0399234011584451,0.100939768645658,-0.0405219485834351,0.0602369077350849,0.0324806839784456,0.0310735970512581,-0.0304644086719674,-0.000179958256983606,0.0142391168035349,-0.0199540770642987,-0.00492812621261916,0.0121768132215278,0.00952188739121228,0.000265090744042106,0.00903664878372812,0.0203039407174348,0.00885242168314953,0.0178820800796031,-0.00626170704340223,-0.00516586718806786,0.00460155141320685,0.00239690365929919,-0.00312347715382487,0.00777025040961668,-0.00289186303564362,0.0011040212139321,0.00532475990149425,-0.0067555982836821,-0.00233695395524243,-0.000603003747730025,0.000950393116837499,0.00173232784657775,-0.00271992512842893,0.00289883342825635,-0.000222975639004262,-0.0020384049376067,0.00344319706901148,-0.00148815280206508,-0.000768617671164392,0.00111773094935786,-0.000319568975829934,0.00099674695502111,-0.000397028555335992,-0.00116975003674841,0.000552997108562278,-5.5992255847152e-06,0.00129546548042048,0.00098765672032526,0.00102410951068098,0.000428870557259984,-3.58778539465701e-05,0.000257627300278573,0.000738762269013159,3.0597463249593e-06,0.000163344463406038,-0.000521374869363234,-0.000216884320217011,-0.000288019231123621,0.000526021471049707,0.000108224132839467,0.000263354287755433,-0.000172861060033594,3.93091939666951e-05,1.78349492680247e-05,2.86864213571004e-05,-0.000101236550424189,0.000211911908274698,-0.000158984748076711,-0.000104666227916275,7.3884139654616e-05,-4.88491447995547e-05,-0.000313202239505666,4.36315461636135e-05,-0.000224580748261752,-8.69136398080881e-05
Gyrolepidotus schmidti,Mississippian,Tournaisian,0.0502750178031519,0.0589874532401975,0.107577917739385,0.0193270541372222,-0.0298939095676491,0.0568778524748682,0.00425231942683438,0.0140848802772232,0.00148185332517835,0.00692087205651054,0.0118866111596339,0.00410405623918263,0.0222234420517055,-0.010042861307812,-0.0153695759544964,-0.0573701209192881,-0.0135023096163694,0.000192012296610429,-0.00249313269440673,-0.00871582551240194,0.0121965292127953,-0.00504998764072995,0.0198536484105788,-0.00442789411896798,0.0202215052197687,-0.00205176936060759,0.011333331572571,-0.000536255739235214,0.00453827969916741,0.00602783738217437,-0.0100776674911808,-0.00967699604425963,0.00680161950524922,0.00474896435030487,-0.00507000670497936,0.00337462752162461,0.00254954893967412,-0.00626137605231559,0.00626801611073698,-0.0134949032836373,-0.00415074830219305,-0.00408215857369005,0.00225133565138257,0.000370780368378214,-0.000752648840117676,-0.00213368441114418,-8.46305441652971e-05,0.000938908687793211,-0.0029440227412851,-0.000345451071223256,0.000666000936482512,-0.00205888607591741,-0.00243872879189977,0.00153652309497332,0.00132971041967961,0.00180811506955659,0.000440626488565716,0.00083658283863654,-0.000377245259986096,0.00319046814041319,0.000947147110526308,-0.0013199817000011,-0.00062433622670106,0.00125691680853603,8.04212105114777e-05,-0.000520585010148532,0.00180167551391255,-0.00106571819803533,0.00197136966149296,-0.000682698496744501,-0.000826003077113972,-0.000360036361175218,-0.000665372563202986,-0.000111622496059346,0.000632834523580891,-0.000922625337161304,0.000101069426020951,-7.01922847713719e-05,-0.000761295148776375,-0.000504492491040623,2.08361854500103e-05,-0.000344453166008675,7.72521903045468e-05
Haplolepis corrugata,Pennsylvanian,Moscovian,-0.104356252899421,0.0876090955893353,-0.0892389832784644,-0.0152752441340395,0.0337556331997136,0.0329606642328664,0.0248315596962002,-0.0106767973487459,0.00271549914666862,0.0136862121228354,0.00256626706561336,0.0123682788824575,0.0215044337572009,-0.0203451578296709,0.0137540971085391,-0.0128307543705705,0.0102940925132181,-0.0111848010941354,0.0108898428414877,-0.00693541093637058,0.0105675887604289,-0.00484309107300735,-0.00519047702438063,0.00138233647860911,-0.00601921172369597,0.00171215548347261,-0.00179741378924059,0.000503830067392252,-0.00226852816621411,-0.00422053977763343,-0.00105529965047346,-0.00470148490715758,-0.00261466158232653,0.00174770002896275,-0.000353511486207954,-0.00891183307580166,0.00683446005287612,-0.00183164442074183,-0.00490093738472112,0.00204142821834215,-0.00176651927572965,-0.00378416913301167,-0.00335137003888935,-0.00155003735011049,-0.00300819496379352,-0.00140523300572688,-1.92001245085398e-05,0.00501443946687865,0.00187528678916049,-0.00109325020626134,0.00312673487238735,0.000307941431892009,0.000330797312415099,0.00110019123374406,-0.000464555918136381,0.00354135412266115,0.00132915887028212,-0.00113707999048989,0.00166492477256124,0.00337881699376146,0.00172132585693492,0.00166188388337833,-0.00250138414946343,0.00232221494209651,0.000791242613726846,-0.000406464158737225,-0.00231829987838382,0.000361689529502458,0.000600965362801177,0.00155203622069852,0.00174114160116046,0.000378023444841338,-0.00152262491928933,-0.000588533840743686,-0.00386386835748475,0.000479503063047849,-0.000448568756350421,0.000471855971610704,0.000369706152586044,0.000461879657649228,-0.000654331408785046,-0.00118241488779998,-0.000385445382348139
Holurus parki,Mississippian,Viséan,-0.0424622194907565,0.033614435398857,-0.0690239393726341,0.0449093852357947,0.0440038319096729,-0.116023436087513,-0.093059280293572,-0.0420921796120967,-0.0130413011337091,-0.011575157227226,0.00681415555013157,-0.0144908006421963,0.00355961323488011,0.0387620048624071,0.0226214439306124,-0.0337557802348732,-0.0121458843487714,0.00143950080270307,0.00257943872153512,-0.0121684153841549,-0.0115069930654558,0.00907690919490668,0.00360910092448972,-0.00596348809900923,-0.000488975730667413,-0.00849956948132605,-0.000195423624201627,0.00358469228544378,-0.00687924903380372,0.0130678560920757,-0.0187691833210557,-0.001840711137184,-0.00109443130365672,0.0038155624121692,-0.00605797876516081,-0.000312321162778878,-0.00396786775046317,-0.000599558567050463,0.00204498548054058,0.0066170763837906,0.00742464611363876,-0.00225068035323836,-0.00132674089575461,-0.00258353938087844,0.000397679691036269,0.00459426614531615,-0.00321168339141435,-0.00308564972390735,0.00141439053985395,0.00125991607659477,-0.00315003185412773,0.00197173515160767,0.00012787158409495,-0.00195060557461889,0.00136875248366277,-0.000157027939510387,-0.00312738293812504,0.000301850852179926,-0.00134400165393691,0.00177026703094738,-0.00163916868270951,-0.000479477616945242,-0.00134888633813998,-0.00100958208670344,-0.00010623586855068,0.000456617002233742,-0.000815023345345756,-0.00115936805150894,0.00166281725986218,0.000421303685911547,0.000429341559603955,-0.000422632357012034,-0.000668034740782994,0.000558830792777726,-0.000694928496868584,0.0013493264664015,0.000678242534482487,7.03889973794058e-05,-0.000441023141937746,0.000330814786946055,-0.000300329723454545,0.000306398288275171,1.28927187553691e-05
Howqualepis rostridens,Upper Devonian,Frasnian,-0.0838274675057891,-0.0223666976360216,0.0510161381374487,0.057844820047645,-0.012165494376689,0.0642066484190285,-0.00812478226098884,0.0594170963297912,0.0215405717318754,-0.0379616213916082,0.0275515349672318,0.0159601137782863,0.0229832666033703,0.0143989807613986,-0.0292228468860801,-0.0204638413029823,0.0171194499210743,-0.0117018941958538,-0.0157165366474387,-0.00694523387942264,0.0156851598696496,0.00682537677993312,0.000668721380227356,0.0128028592968902,-0.0131120184163906,-0.00359231122163618,-0.00791353900292691,-0.0157088866056917,-0.00156882763012663,0.00282473203175804,-0.0019370800647033,0.00263862131261731,-0.00533051658032052,0.00027119620666583,-0.000865106184228771,-0.0080794257698003,-0.00744340124173192,0.00243462878136405,-0.00204553928012331,0.00160534727307946,-0.000508446047933028,0.00438946672947754,-0.00304141276974351,0.00119627310584476,-0.00196410401390087,-0.00124365396429695,-0.000641340694926048,0.00146873419119669,0.00328592612219798,-0.00384372018374125,-0.00230135547146259,-0.00136639276304926,0.00220158617201468,-0.0031988163012863,0.00154987621957391,0.000128646335281071,0.0024915844749651,-0.000275982844927784,-0.00129814490353651,-0.000749760690239173,-0.00145108733171062,-0.00117086518134827,0.000859958107588489,0.000656448302031295,0.00025745619498866,0.00425151762989439,-0.00116421293357873,-0.00334122699227029,-0.000489888977415839,0.00177716970560301,-0.000141760350693808,0.000245231332258344,-1.5006116664326e-06,0.000180826989583892,-6.08438352348559e-05,-0.00141829905891858,0.000482547296518571,0.00015476559192832,-0.000230103513165857,0.000247643969261365,-0.000347770691812584,0.00108864985305406,2.93845181635402e-05
Kalops diophrys,Mississippian,Serpukhovian,-0.0878312145268553,0.0531232068629297,0.0658940375527847,-0.0180589039994861,0.0531726235400578,-0.0035181106924662,-0.0615814744873008,-0.00278144815740718,0.0364126504138043,-0.0191789247492816,-0.0244357792211747,-0.0116751235277811,0.0169867801975766,0.00547253669348642,0.00946654630789509,0.00601944740688761,0.00670184728120093,0.00631895739101048,0.00597516476878462,-0.00819803021466654,-0.0158134057963373,0.000800589417689309,-1.11964370333232e-05,-0.00265161807738017,0.0148314494517146,-0.00142471287606135,-0.00604037579493643,-0.00798949870771691,-0.00197444057152401,-0.00323104338429577,-0.000787499010814585,-0.00305110527244628,-0.000568820668076015,0.00454462231918602,-0.000335767948289213,-0.00637190664654563,-0.00135636639472023,0.00476079556179699,0.00589649983472359,0.0016137804325517,-0.0055796480601714,0.00105217439315265,-0.00207540492038338,-0.000591481029267033,-0.000169923998867397,-0.00300764205687886,0.00648952333236742,-0.00219948185447025,0.00518981421129756,0.00614167188455832,0.00155640940051064,-0.000594874085874884,0.000204317684869262,-0.00213623676036882,-0.00332821161697475,-0.000503842643234401,-0.000215696305721984,0.000156320202712475,-0.00194902412593349,-0.00352078430414554,0.00266551769586352,-0.00131613617055939,-0.0021818397303164,0.00114164576183319,-0.000712541642938222,0.00308336094063634,0.0011627671227493,0.00261128369267406,0.00172051310934865,-0.00043518747281462,0.0011407799251162,0.000803866056694323,1.89725030024372e-05,0.00159459189776108,5.8304781211846e-06,-0.00155011856028915,-0.000966303552137293,-0.000400688743235799,0.000218256306822126,0.000557734518523616,0.000797051318455231,-0.000973555487062626,0.000348337183804316
Kalops monophrys,Mississippian,Serpukhovian,-0.0860037941568811,0.0744598529037463,0.0136705623520308,-0.0123260203489096,0.0503704705866198,-0.0136106044882106,-0.0405438544744296,0.031146601951942,0.0578570566625155,-0.020337447844141,2.1739530511409e-05,0.00391024748548614,-0.00677584379856452,-0.00393369513949006,0.0051950407225595,0.000723914204834185,0.00914125254204256,-0.00670030916537116,0.000820955028077828,-0.0007446154869746,-0.0097739664658738,0.0195934682549411,-0.000558899019991824,0.0027448958857362,-0.0104690625977044,0.00475419146590084,0.0113683125095955,0.00171620682122912,0.000208607240855631,-0.000119565465617246,9.2434044027173e-05,-0.00571065614731602,-0.00131805155616385,0.00554157701676136,7.73226155329621e-05,0.00166411050682127,-0.00157941771721609,-0.000627676662197887,-0.000838722959500218,-0.000395987891334906,-0.00507124206578217,0.00293942607778046,0.000417113200832396,-6.60936347163962e-05,0.00754663820881642,0.00177888101000595,-0.00610077265304554,0.00277880718780038,0.000537514977077044,0.000771561530093578,0.0022814938184448,0.00113000194049245,0.0017782823062402,0.00263727107127744,4.62026772527901e-05,0.000900804493637787,-0.00111735125981663,-0.0037774096620528,0.00164390947191664,0.00197652169220997,0.000542839392797372,3.10977245416321e-05,-0.000603710251188138,-0.000885349221902169,-0.000167389078205892,0.0018442386447485,0.00285856600906594,-0.0007851856654182,-0.00250665383281107,-0.000746327024018908,-0.00029106250382687,0.00268229365311331,-0.00208824707713197,-0.00080921308772308,0.00201325060071435,0.00129991128406614,-0.00117228230610877,0.000930759056649407,0.000238347733372799,-0.000242805223378156,0.000374616560513173,-0.000346365420152324,-0.00116412060515723
Limnomis delaneyi,Upper Devonian,Famennian,-0.0492801534024706,-0.080371538637007,0.0337134732804626,0.0187159926425196,-0.0257127097154367,-0.00852387600522767,-0.0236232947492006,-1.69891709048868e-06,-0.00433492088808727,0.0159863066263713,-0.00340556351771751,0.0329291170407344,-0.00389194561148958,0.0112616723371184,0.0243527280191317,0.0189483676264964,-0.0101206550673834,0.0185432995486878,0.0021575064781894,0.0158344617343847,-0.0109538473685016,0.0036380582600024,0.00278127461631242,0.00367606848416072,0.0120696982287352,0.00844975118087283,-0.00399858481490173,0.00462025177400203,-0.000257641570013394,0.0170284487947624,0.00941286049215191,-0.0165737105794153,-0.00786069367102492,0.00332495424002453,-0.00066185870522251,-0.00348263642463754,0.00102585088619281,-0.00110594355517494,-0.00234338427223748,0.00213865522663262,-0.00221769438803676,-0.00134254108910147,0.00491830700790586,0.00515563747329994,-0.00103881220239585,0.00270764886735607,0.00571980146094021,0.00309172425084363,0.00277211544545829,-0.00481408281020734,-0.00234626235177273,-0.0038647993060192,0.00182035453593036,0.00330154861448849,0.000187158874745571,-0.00250133335943037,-0.000355568528515318,-0.00250270574196891,-8.23198113921941e-05,0.00165474655159114,-0.00279949552105623,-0.000978636027453433,-0.00248484315300854,-0.0002854682291664,-0.000628835180024967,-0.000485631506301273,-0.00228647987860201,0.000510423038366767,0.000272062599127618,-0.00158115033664401,-0.00187285368752582,0.00054868956748351,-0.000493165033701447,-0.000872557624206305,-0.000279042144771025,-0.00140137747318164,-0.000630988630512074,-0.000194564539093243,-0.000406749491037539,0.00109469756377317,-0.000452711374359494,0.000738971303293383,-0.000223368277174955
Lineagruan judithi,Mississippian,Serpukhovian,-0.0998895690967225,-0.0355577061237533,0.105187547802897,-0.0290753918515405,0.0508832914381245,-0.00444023924876895,0.013664095796012,-0.0230245603924289,0.0159892949259617,0.0280875929101913,-0.0448832778420256,-0.019192246875814,-0.00258166933182516,0.00464945751010759,-0.0159077746033491,0.0119018724015795,-0.0152221371317325,-0.0172131132789162,0.00303196847149409,0.00792115426345455,0.00690490926769575,-0.0116629551181722,0.023078432662967,-0.0141816592813331,-0.00301055378017698,-0.000402984392308757,0.00966414571586422,-0.019798800562151,-0.0135280612984866,0.000421132154084488,0.0051665058710431,-0.000463727671252545,-0.00573281426167092,0.00233313515977566,0.0049608583442343,0.00179502371427595,0.0110572334662409,0.0069774998883665,-0.0011850095073437,0.00613218018515267,0.00843026401193932,-0.0106245360667921,-0.00729405637401003,0.00376580585672301,0.000217740982496807,0.0044474152445288,0.000150695070464279,-0.00434749082419642,-0.00351576550146549,-0.00247752106782603,-0.00152822940277048,-0.00160256439149397,-0.00193571432590377,0.00199305577950055,-0.00223967901330647,-1.10895712103602e-05,0.00357965611542729,-0.00127809992635667,-0.00185090572347,0.000276058583382895,-0.000174529788190594,-0.0011765147230406,0.00036014522521486,0.001256164849436,-0.000264176345118026,0.000869052278309347,0.000388201028397564,-0.000953460050022467,-0.00034385665031526,-8.84983275609381e-05,-0.00016178276277614,0.000483245935307012,-0.000450985607891584,-4.61381722674816e-05,0.000109864201661627,0.000921134338171783,0.000296453019018571,-0.000585031822633954,0.000405145152247721,-0.000408173628961543,0.00024769729340672,-1.12380773221201e-05,-0.000171724899636524
